"src" "target_id" "target_type" "player_id" "query_id" "answer" "answer_latency" "clip_id" "test_order" "age_grp" "clip_order"
"3144" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "413_y1" 5 "present" 0.974 "129t" "1" "A" "17"
"3145" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "413_y1" 5 "present" 1.334 "129t" "1" "A" "17"
"3146" "121t_kaantyva_auto.mp4" 1415698293860 "car" "413_y1" 6 "present" 0.91 "121t" "1" "A" "18"
"3147" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "413_y1" 6 "present" 1.426 "121t" "1" "A" "18"
"3148" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "413_y1" 6 "notpresent" 2.237 "121t" "1" "A" "18"
"3149" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "413_y1" 7 "present" 0.937 "125t" "1" "A" "19"
"3150" "125t_hameentie2.mp4" 1415698839503 "nothing" "413_y1" 7 "present" 1.397 "125t" "1" "A" "19"
"3151" "125t_hameentie2.mp4" 1418074140522 "nothing" "413_y1" 7 "notpresent" 2.719 "125t" "1" "A" "19"
"3152" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "413_y1" 0 "present" 0.915 "137t" "1" "A" "20"
"3153" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "413_y1" 0 "notpresent" 2.107 "137t" "1" "A" "20"
"3154" "105t_kaantyva_auto.mp4" 1415884137462 "car" "413_y1" 1 "present" 1.02 "105t" "1" "A" "21"
"3155" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "413_y1" 1 "notpresent" 1.923 "105t" "1" "A" "21"
"3156" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "413_y1" 1 "notpresent" 1.923 "105t" "1" "A" "21"
"3157" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "413_y1" 2 "present" 0.86 "138t" "1" "A" "22"
"3158" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "413_y1" 2 "notpresent" 1.757 "138t" "1" "A" "22"
"3159" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "413_y1" 3 "present" 0.792 "135t" "1" "A" "23"
"3160" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "413_y1" 3 "notpresent" 1.438 "135t" "1" "A" "23"
"3161" "108t_karkikolmio.mp4" 1415884636560 "car" "413_y1" 4 "present" 1.317 "108t" "1" "A" "24"
"3162" "108t_karkikolmio.mp4" 1415884642624 "nothing" "413_y1" 4 "notpresent" 2.987 "108t" "1" "A" "24"
"3163" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "413_y1" 5 "present" 3.124 "133t" "1" "A" "25"
"3164" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "413_y1" 5 "notpresent" 3.828 "133t" "1" "A" "25"
"3165" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "413_y1" 6 "present" 0.819 "149t" "1" "A" "26"
"3166" "149t_jalankulkija.mp4" 1415716756633 "nothing" "413_y1" 6 "notpresent" 1.512 "149t" "1" "A" "26"
"3167" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "413_y1" 7 "present" 0.774 "124t" "1" "A" "27"
"3168" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "413_y1" 7 "notpresent" 1.808 "124t" "1" "A" "27"
"3169" "154t_leikattu.mp4" 1417975977594 "car" "425_y1" 0 "present" 8.143 "154t" "1" "A" "1"
"3170" "154t_leikattu.mp4" 1417976010050 "pedestrian" "425_y1" 0 "present" 8.69 "154t" "1" "A" "1"
"3171" "154t_leikattu.mp4" 1417975993361 "nothing" "425_y1" 0 "present" 20.66 "154t" "1" "A" "1"
"3172" "154t_leikattu.mp4" 1417975993361 "nothing" "425_y1" 0 "notpresent" 21.784 "154t" "1" "A" "1"
"3173" "154t_leikattu.mp4" 1417975993361 "nothing" "425_y1" 0 "present" 23.828 "154t" "1" "A" "1"
"3174" "154t_leikattu.mp4" 1417975993361 "nothing" "425_y1" 0 "notpresent" 24.277 "154t" "1" "A" "1"
"3175" "154t_leikattu.mp4" 1417975993361 "nothing" "425_y1" 0 "notpresent" 28.526 "154t" "1" "A" "1"
"3176" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "425_y1" 1 "present" 1.275 "112t" "1" "A" "2"
"3177" "112t_mikonkatu.mp4" 1417976320517 "nothing" "425_y1" 1 "notpresent" 2.135 "112t" "1" "A" "2"
"3178" "1t_paaty.mp4" 1417975808391 "occlusion" "425_y1" 2 "present" 1.554 "1t_p" "1" "A" "3"
"3179" "1t_paaty.mp4" 1417975817766 "None" "425_y1" 2 "notpresent" 2.557 "1t_p" "1" "A" "3"
"3180" "1t_paaty.mp4" 1417975844134 "None" "425_y1" 2 "notpresent" 2.558 "1t_p" "1" "A" "3"
"3181" "101t_arkadiankatu.mp4" 1415696808942 "pedestrian" "425_y1" 3 "present" 1.533 "101t" "1" "A" "4"
"3182" "101t_arkadiankatu.mp4" 1415696828199 "nothing" "425_y1" 3 "notpresent" 2.449 "101t" "1" "A" "4"
"3183" "156t_edesta_vas.kaantyva_auto.mp4" 1417082344150 "occlusion" "425_y1" 4 "present" 1.449 "156t" "1" "A" "5"
"3184" "156t_edesta_vas.kaantyva_auto.mp4" 1417082359237 "car" "425_y1" 4 "notpresent" 2.165 "156t" "1" "A" "5"
"3185" "156t_edesta_vas.kaantyva_auto.mp4" 1417082383150 "nothing" "425_y1" 4 "notpresent" 2.165 "156t" "1" "A" "5"
"3186" "142t_auto_tiella.mp4" 1417081304606 "pedestrian" "425_y1" 5 "present" 1.68 "142t" "1" "A" "6"
"3187" "142t_auto_tiella.mp4" 1417081316401 "nothing" "425_y1" 5 "notpresent" 3.307 "142t" "1" "A" "6"
"3188" "142t_auto_tiella.mp4" 1417081324670 "car" "425_y1" 5 "notpresent" 3.308 "142t" "1" "A" "6"
"3189" "157t_isoroba.mp4" 1417082584296 "pedestrian" "425_y1" 6 "present" 3.385 "157t" "1" "A" "7"
"3190" "157t_isoroba.mp4" 1415635289617 "nothing" "425_y1" 6 "notpresent" 4.355 "157t" "1" "A" "7"
"3191" "157t_isoroba.mp4" 1415635334841 "pedestrian" "425_y1" 6 "notpresent" 4.355 "157t" "1" "A" "7"
"3192" "139t_sturenkatu_talonkulma.NE.mp4" 1417080850414 "occlusion" "425_y1" 7 "present" 1.511 "139t" "1" "A" "8"
"3193" "139t_sturenkatu_talonkulma.NE.mp4" 1417080902176 "car" "425_y1" 7 "notpresent" 2.357 "139t" "1" "A" "8"
"3194" "139t_sturenkatu_talonkulma.NE.mp4" 1417080918534 "nothing" "425_y1" 7 "notpresent" 2.358 "139t" "1" "A" "8"
"3195" "158t_jalankulkija_ja_suojatie.mp4" 1415694025834 "bicycle" "425_y1" 8 "present" 2.11 "158t" "1" "A" "9"
"3196" "158t_jalankulkija_ja_suojatie.mp4" 1415693921254 "pedestrian" "425_y1" 8 "present" 2.557 "158t" "1" "A" "9"
"3197" "158t_jalankulkija_ja_suojatie.mp4" 1415694043645 "nothing" "425_y1" 8 "notpresent" 3.333 "158t" "1" "A" "9"
"3198" "144t_itapasila.mp4" 1415716339052 "occlusion" "425_y1" 9 "present" 1.665 "144t" "1" "A" "10"
"3199" "144t_itapasila.mp4" 1415716328260 "car" "425_y1" 9 "present" 2.051 "144t" "1" "A" "10"
"3200" "102t_bussi.risteys.mp4" 1415883524559 "car" "425_y1" 10 "present" 1.552 "102t" "1" "A" "11"
"3201" "102t_bussi.risteys.mp4" 1415883895524 "nothing" "425_y1" 10 "notpresent" 2.082 "102t" "1" "A" "11"
"3202" "102t_bussi.risteys.mp4" 1418073157142 "nothing" "425_y1" 10 "notpresent" 2.082 "102t" "1" "A" "11"
"3203" "117t_suojatie.mp4" 1415885701666 "nothing" "425_y1" 0 "present" 2.131 "117t" "1" "A" "12"
"3204" "117t_suojatie.mp4" 1415885691202 "pedestrian" "425_y1" 0 "present" 2.657 "117t" "1" "A" "12"
"3205" "122t_sturenkatu_bussikatos.NE.mp4" 1415698414398 "occlusion" "425_y1" 1 "present" 1.117 "122t" "1" "A" "13"
"3206" "122t_sturenkatu_bussikatos.NE.mp4" 1415698428035 "nothing" "425_y1" 1 "notpresent" 1.741 "122t" "1" "A" "13"
"3207" "131t_lastenvaunut.mp4" 1417080141788 "pedestrian" "425_y1" 2 "present" 1.181 "131t" "1" "A" "14"
"3208" "131t_lastenvaunut.mp4" 1417080243016 "nothing" "425_y1" 2 "notpresent" 1.833 "131t" "1" "A" "14"
"3209" "131t_lastenvaunut.mp4" 1417080256702 "nothing" "425_y1" 2 "notpresent" 1.833 "131t" "1" "A" "14"
"3210" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081011034 "nothing" "425_y1" 3 "present" 1.432 "140t" "1" "A" "15"
"3211" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081002104 "occlusion" "425_y1" 3 "notpresent" 2.171 "140t" "1" "A" "15"
"3212" "114t_Rautatieasema.mp4" 1415884960995 "bicycle" "425_y1" 4 "present" 1.101 "114t" "1" "A" "16"
"3213" "114t_Rautatieasema.mp4" 1418073789710 "pedestrian" "425_y1" 4 "present" 1.427 "114t" "1" "A" "16"
"3214" "114t_Rautatieasema.mp4" 1415884991981 "nothing" "425_y1" 4 "notpresent" 2.066 "114t" "1" "A" "16"
"3215" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "425_y1" 5 "present" 1.197 "129t" "1" "A" "17"
"3216" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "425_y1" 5 "present" 1.596 "129t" "1" "A" "17"
"3217" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "425_y1" 6 "present" 1.203 "121t" "1" "A" "18"
"3218" "121t_kaantyva_auto.mp4" 1415698293860 "car" "425_y1" 6 "notpresent" 1.869 "121t" "1" "A" "18"
"3219" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "425_y1" 6 "notpresent" 1.869 "121t" "1" "A" "18"
"3220" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "425_y1" 7 "present" 1.023 "125t" "1" "A" "19"
"3221" "125t_hameentie2.mp4" 1415698839503 "nothing" "425_y1" 7 "notpresent" 1.629 "125t" "1" "A" "19"
"3222" "125t_hameentie2.mp4" 1418074140522 "nothing" "425_y1" 7 "notpresent" 1.629 "125t" "1" "A" "19"
"3223" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "425_y1" 0 "present" 1.076 "137t" "1" "A" "20"
"3224" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "425_y1" 0 "notpresent" 1.599 "137t" "1" "A" "20"
"3225" "105t_kaantyva_auto.mp4" 1415884137462 "car" "425_y1" 1 "present" 0.972 "105t" "1" "A" "21"
"3226" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "425_y1" 1 "notpresent" 1.534 "105t" "1" "A" "21"
"3227" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "425_y1" 1 "notpresent" 1.534 "105t" "1" "A" "21"
"3228" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "425_y1" 2 "present" 0.993 "138t" "1" "A" "22"
"3229" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "425_y1" 2 "notpresent" 1.585 "138t" "1" "A" "22"
"3230" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "425_y1" 3 "present" 1.133 "135t" "1" "A" "23"
"3231" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "425_y1" 3 "notpresent" 1.767 "135t" "1" "A" "23"
"3232" "108t_karkikolmio.mp4" 1415884636560 "car" "425_y1" 4 "present" 1.175 "108t" "1" "A" "24"
"3233" "108t_karkikolmio.mp4" 1415884642624 "nothing" "425_y1" 4 "notpresent" 1.646 "108t" "1" "A" "24"
"3234" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "425_y1" 5 "present" 1.672 "133t" "1" "A" "25"
"3235" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "425_y1" 5 "notpresent" 3.128 "133t" "1" "A" "25"
"3236" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "425_y1" 6 "present" 0.996 "149t" "1" "A" "26"
"3237" "149t_jalankulkija.mp4" 1415716756633 "nothing" "425_y1" 6 "notpresent" 1.496 "149t" "1" "A" "26"
"3238" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "425_y1" 7 "present" 1.038 "124t" "1" "A" "27"
"3239" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "425_y1" 7 "notpresent" 1.659 "124t" "1" "A" "27"
"3240" "154t_leikattu.mp4" 1417975977594 "car" "421_y1" 0 "present" 10.528 "154t" "1" "A" "1"
"3241" "154t_leikattu.mp4" 1417976010050 "pedestrian" "421_y1" 0 "present" 16.433 "154t" "1" "A" "1"
"3242" "154t_leikattu.mp4" 1417975993361 "nothing" "421_y1" 0 "present" 22.727 "154t" "1" "A" "1"
"3243" "154t_leikattu.mp4" 1417975993361 "nothing" "421_y1" 0 "notpresent" 27.028 "154t" "1" "A" "1"
"3244" "154t_leikattu.mp4" 1417975993361 "nothing" "421_y1" 0 "present" 28.881 "154t" "1" "A" "1"
"3245" "154t_leikattu.mp4" 1417976010050 "pedestrian" "421_y1" 0 "notpresent" 29.465 "154t" "1" "A" "1"
"3246" "154t_leikattu.mp4" 1417976010050 "pedestrian" "421_y1" 0 "present" 33.426 "154t" "1" "A" "1"
"3247" "154t_leikattu.mp4" 1417975977594 "car" "421_y1" 0 "notpresent" 33.887 "154t" "1" "A" "1"
"3248" "154t_leikattu.mp4" 1417975977594 "car" "421_y1" 0 "present" 35.25 "154t" "1" "A" "1"
"3249" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "421_y1" 1 "present" 7.871 "112t" "1" "A" "2"
"3250" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "421_y1" 1 "notpresent" 19.218 "112t" "1" "A" "2"
"3251" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "421_y1" 1 "present" 20.219 "112t" "1" "A" "2"
"3252" "112t_mikonkatu.mp4" 1417976320517 "nothing" "421_y1" 1 "notpresent" 24.468 "112t" "1" "A" "2"
"3253" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "present" 7.102 "1t_p" "1" "A" "3"
"3254" "1t_paaty.mp4" 1417975808391 "occlusion" "421_y1" 2 "present" 27.535 "1t_p" "1" "A" "3"
"3255" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "notpresent" 28.498 "1t_p" "1" "A" "3"
"3256" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "present" 29.334 "1t_p" "1" "A" "3"
"3257" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "notpresent" 30.004 "1t_p" "1" "A" "3"
"3258" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "present" 31.25 "1t_p" "1" "A" "3"
"3259" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "notpresent" 31.789 "1t_p" "1" "A" "3"
"3260" "1t_paaty.mp4" 1417975817766 "None" "421_y1" 2 "notpresent" 40.719 "1t_p" "1" "A" "3"
"3261" "1t_paaty.mp4" 1417975844134 "None" "421_y1" 2 "notpresent" 40.719 "1t_p" "1" "A" "3"
"3262" "101t_arkadiankatu.mp4" 1415696808942 "pedestrian" "421_y1" 3 "present" 2.312 "101t" "1" "A" "4"
"3263" "101t_arkadiankatu.mp4" 1415696828199 "nothing" "421_y1" 3 "present" 8.557 "101t" "1" "A" "4"
"3264" "156t_edesta_vas.kaantyva_auto.mp4" 1417082359237 "car" "421_y1" 4 "present" 1.645 "156t" "1" "A" "5"
"3265" "156t_edesta_vas.kaantyva_auto.mp4" 1417082344150 "occlusion" "421_y1" 4 "present" 8.547 "156t" "1" "A" "5"
"3266" "156t_edesta_vas.kaantyva_auto.mp4" 1417082383150 "nothing" "421_y1" 4 "notpresent" 10.844 "156t" "1" "A" "5"
"3267" "142t_auto_tiella.mp4" 1417081304606 "pedestrian" "421_y1" 5 "present" 1.369 "142t" "1" "A" "6"
"3268" "142t_auto_tiella.mp4" 1417081324670 "car" "421_y1" 5 "present" 2.267 "142t" "1" "A" "6"
"3269" "142t_auto_tiella.mp4" 1417081316401 "nothing" "421_y1" 5 "notpresent" 6.333 "142t" "1" "A" "6"
"3270" "157t_isoroba.mp4" 1415635334841 "pedestrian" "421_y1" 6 "present" 1.179 "157t" "1" "A" "7"
"3271" "157t_isoroba.mp4" 1415635289617 "nothing" "421_y1" 6 "present" 1.757 "157t" "1" "A" "7"
"3272" "157t_isoroba.mp4" 1417082584296 "pedestrian" "421_y1" 6 "notpresent" 2.78 "157t" "1" "A" "7"
"3273" "139t_sturenkatu_talonkulma.NE.mp4" 1417080850414 "occlusion" "421_y1" 7 "present" 1.473 "139t" "1" "A" "8"
"3274" "139t_sturenkatu_talonkulma.NE.mp4" 1417080918534 "nothing" "421_y1" 7 "present" 4.695 "139t" "1" "A" "8"
"3275" "139t_sturenkatu_talonkulma.NE.mp4" 1417080902176 "car" "421_y1" 7 "notpresent" 5.667 "139t" "1" "A" "8"
"3276" "158t_jalankulkija_ja_suojatie.mp4" 1415694025834 "bicycle" "421_y1" 8 "present" 1.962 "158t" "1" "A" "9"
"3277" "158t_jalankulkija_ja_suojatie.mp4" 1415693921254 "pedestrian" "421_y1" 8 "present" 2.409 "158t" "1" "A" "9"
"3278" "158t_jalankulkija_ja_suojatie.mp4" 1415694043645 "nothing" "421_y1" 8 "notpresent" 3.435 "158t" "1" "A" "9"
"3279" "144t_itapasila.mp4" 1415716328260 "car" "421_y1" 9 "present" 1.254 "144t" "1" "A" "10"
"3280" "144t_itapasila.mp4" 1415716339052 "occlusion" "421_y1" 9 "present" 2.998 "144t" "1" "A" "10"
"3281" "102t_bussi.risteys.mp4" 1415883524559 "car" "421_y1" 10 "present" 1.273 "102t" "1" "A" "11"
"3282" "102t_bussi.risteys.mp4" 1418073157142 "nothing" "421_y1" 10 "present" 5.011 "102t" "1" "A" "11"
"3283" "102t_bussi.risteys.mp4" 1415883895524 "nothing" "421_y1" 10 "notpresent" 6.029 "102t" "1" "A" "11"
"3284" "117t_suojatie.mp4" 1415885691202 "pedestrian" "421_y1" 0 "present" 1.125 "117t" "1" "A" "12"
"3285" "117t_suojatie.mp4" 1415885701666 "nothing" "421_y1" 0 "notpresent" 2.28 "117t" "1" "A" "12"
"3286" "122t_sturenkatu_bussikatos.NE.mp4" 1415698414398 "occlusion" "421_y1" 1 "present" 0.957 "122t" "1" "A" "13"
"3287" "122t_sturenkatu_bussikatos.NE.mp4" 1415698428035 "nothing" "421_y1" 1 "notpresent" 2.572 "122t" "1" "A" "13"
"3288" "131t_lastenvaunut.mp4" 1417080141788 "pedestrian" "421_y1" 2 "present" 1.193 "131t" "1" "A" "14"
"3289" "131t_lastenvaunut.mp4" 1417080243016 "nothing" "421_y1" 2 "notpresent" 3.071 "131t" "1" "A" "14"
"3290" "131t_lastenvaunut.mp4" 1417080256702 "nothing" "421_y1" 2 "notpresent" 3.071 "131t" "1" "A" "14"
"3291" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081011034 "nothing" "421_y1" 3 "present" 2.454 "140t" "1" "A" "15"
"3292" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081002104 "occlusion" "421_y1" 3 "present" 3.927 "140t" "1" "A" "15"
"3293" "114t_Rautatieasema.mp4" 1418073789710 "pedestrian" "421_y1" 4 "present" 0.894 "114t" "1" "A" "16"
"3294" "114t_Rautatieasema.mp4" 1415884960995 "bicycle" "421_y1" 4 "present" 2.58 "114t" "1" "A" "16"
"3295" "114t_Rautatieasema.mp4" 1415884991981 "nothing" "421_y1" 4 "notpresent" 3.278 "114t" "1" "A" "16"
"3296" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "421_y1" 5 "present" 1.03 "129t" "1" "A" "17"
"3297" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "421_y1" 5 "present" 2.339 "129t" "1" "A" "17"
"3298" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "421_y1" 6 "present" 0.971 "121t" "1" "A" "18"
"3299" "121t_kaantyva_auto.mp4" 1415698293860 "car" "421_y1" 6 "present" 2.734 "121t" "1" "A" "18"
"3300" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "421_y1" 6 "notpresent" 3.377 "121t" "1" "A" "18"
"3301" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "421_y1" 7 "present" 0.92 "125t" "1" "A" "19"
"3302" "125t_hameentie2.mp4" 1415698839503 "nothing" "421_y1" 7 "notpresent" 5.26 "125t" "1" "A" "19"
"3303" "125t_hameentie2.mp4" 1418074140522 "nothing" "421_y1" 7 "notpresent" 5.26 "125t" "1" "A" "19"
"3304" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "421_y1" 0 "present" 0.87 "137t" "1" "A" "20"
"3305" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "421_y1" 0 "notpresent" 1.887 "137t" "1" "A" "20"
"3306" "105t_kaantyva_auto.mp4" 1415884137462 "car" "421_y1" 1 "present" 1.071 "105t" "1" "A" "21"
"3307" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "421_y1" 1 "present" 1.942 "105t" "1" "A" "21"
"3308" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "421_y1" 1 "notpresent" 2.882 "105t" "1" "A" "21"
"3309" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "421_y1" 2 "present" 0.882 "138t" "1" "A" "22"
"3310" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "421_y1" 2 "notpresent" 1.786 "138t" "1" "A" "22"
"3311" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "421_y1" 3 "present" 1.339 "135t" "1" "A" "23"
"3312" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "421_y1" 3 "notpresent" 2.233 "135t" "1" "A" "23"
"3313" "108t_karkikolmio.mp4" 1415884636560 "car" "421_y1" 4 "present" 0.945 "108t" "1" "A" "24"
"3314" "108t_karkikolmio.mp4" 1415884642624 "nothing" "421_y1" 4 "notpresent" 2.336 "108t" "1" "A" "24"
"3315" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "421_y1" 5 "present" 1.074 "133t" "1" "A" "25"
"3316" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "421_y1" 5 "present" 1.707 "133t" "1" "A" "25"
"3317" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "421_y1" 6 "present" 0.949 "149t" "1" "A" "26"
"3318" "149t_jalankulkija.mp4" 1415716756633 "nothing" "421_y1" 6 "notpresent" 1.882 "149t" "1" "A" "26"
"3319" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "421_y1" 7 "present" 0.972 "124t" "1" "A" "27"
"3320" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "421_y1" 7 "notpresent" 2.363 "124t" "1" "A" "27"
"3321" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "410_y2" 0 "present" 1.726 "137t" "2" "A" "20"
"3322" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "410_y2" 0 "present" 2.236 "137t" "2" "A" "20"
"3323" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "410_y2" 1 "present" 1.384 "105t" "2" "A" "21"
"3324" "105t_kaantyva_auto.mp4" 1415884137462 "car" "410_y2" 1 "present" 1.979 "105t" "2" "A" "21"
"3325" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "410_y2" 1 "notpresent" 2.89 "105t" "2" "A" "21"
"3326" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "410_y2" 2 "present" 1.243 "138t" "2" "A" "22"
"3327" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "410_y2" 2 "present" 2.409 "138t" "2" "A" "22"
"3328" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "410_y2" 3 "present" 2.374 "135t" "2" "A" "23"
"3329" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "410_y2" 3 "notpresent" 2.879 "135t" "2" "A" "23"
"3330" "108t_karkikolmio.mp4" 1415884642624 "nothing" "410_y2" 4 "present" 1.847 "108t" "2" "A" "24"
"3331" "108t_karkikolmio.mp4" 1415884636560 "car" "410_y2" 4 "present" 2.252 "108t" "2" "A" "24"
"3332" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "410_y2" 5 "present" 1.639 "133t" "2" "A" "25"
"3333" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "410_y2" 5 "present" 1.917 "133t" "2" "A" "25"
"3334" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "410_y2" 6 "present" 1.29 "149t" "2" "A" "26"
"3335" "149t_jalankulkija.mp4" 1415716756633 "nothing" "410_y2" 6 "present" 1.713 "149t" "2" "A" "26"
"3336" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "410_y2" 7 "present" 1.498 "124t" "2" "A" "27"
"3337" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "410_y2" 7 "present" 2.727 "124t" "2" "A" "27"
"3338" "154t_leikattu.mp4" 1417975977594 "car" "419_y1" 0 "present" 21.148 "154t" "1" "A" "1"
"3339" "154t_leikattu.mp4" 1417975977594 "car" "419_y1" 0 "notpresent" 27.928 "154t" "1" "A" "1"
"3340" "154t_leikattu.mp4" 1417975977594 "car" "419_y1" 0 "present" 28.462 "154t" "1" "A" "1"
"3341" "154t_leikattu.mp4" 1417976010050 "pedestrian" "419_y1" 0 "present" 30.924 "154t" "1" "A" "1"
"3342" "154t_leikattu.mp4" 1417975993361 "nothing" "419_y1" 0 "notpresent" 34.688 "154t" "1" "A" "1"
"3343" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "419_y1" 1 "present" 2.036 "112t" "1" "A" "2"
"3344" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "419_y1" 1 "notpresent" 4.763 "112t" "1" "A" "2"
"3345" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "419_y1" 1 "present" 5.997 "112t" "1" "A" "2"
"3346" "112t_mikonkatu.mp4" 1417976320517 "nothing" "419_y1" 1 "notpresent" 9.517 "112t" "1" "A" "2"
"3347" "1t_paaty.mp4" 1417975844134 "None" "419_y1" 2 "present" 8.53 "1t_p" "1" "A" "3"
"3348" "1t_paaty.mp4" 1417975844134 "None" "419_y1" 2 "notpresent" 14.782 "1t_p" "1" "A" "3"
"3349" "1t_paaty.mp4" 1417975808391 "occlusion" "419_y1" 2 "present" 15.409 "1t_p" "1" "A" "3"
"3350" "1t_paaty.mp4" 1417975808391 "occlusion" "419_y1" 2 "notpresent" 30.129 "1t_p" "1" "A" "3"
"3351" "1t_paaty.mp4" 1417975808391 "occlusion" "419_y1" 2 "present" 31.315 "1t_p" "1" "A" "3"
"3352" "1t_paaty.mp4" 1417975844134 "None" "419_y1" 2 "present" 34.849 "1t_p" "1" "A" "3"
"3353" "1t_paaty.mp4" 1417975844134 "None" "419_y1" 2 "notpresent" 35.311 "1t_p" "1" "A" "3"
"3354" "1t_paaty.mp4" 1417975817766 "None" "419_y1" 2 "notpresent" 43.891 "1t_p" "1" "A" "3"
"3355" "1t_paaty.mp4" 1417975844134 "None" "419_y1" 2 "notpresent" 43.891 "1t_p" "1" "A" "3"
