"player_id" "age_grp" "clip_id" "video_id" "box_id" "correctRejection" "falseAlarm" "miss" "hit" "gender"
"2016020404" "A" "125" 14 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "135" 15 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "135" 15 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "135" 15 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "104" 16 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "104" 16 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "104" 16 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "140" 17 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "140" 17 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "140" 17 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "150" 18 0 FALSE FALSE TRUE FALSE "Nainen"
"2016020404" "A" "150" 18 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "150" 18 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "132" 19 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "132" 19 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "132" 19 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "173" 20 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "173" 20 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "173" 20 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "123" 21 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "123" 21 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "157" 22 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "157" 22 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "157" 22 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "506" 23 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "506" 23 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "506" 23 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "168" 24 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "168" 24 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "169" 25 0 FALSE FALSE FALSE TRUE "Nainen"
